"TH",0.1,0.30000000000000004,0.5,0.7000000000000001,0.9,1.1,1.3000000000000003,1.5000000000000002,1.7000000000000002,1.9000000000000001,2.1,2.3000000000000003,2.5000000000000004
20.,0.8122017806963782,0.8057487733517852,0.8038695741418024,0.8029076428444533,0.8023058839840769,0.8018871143182233,0.8015756358702629,0.8013331076329799,0.8011378650048474,0.8009766310978593,0.8008407753440574,0.8007244293543054,0.8006234519078739
30.,0.8200024286359017,0.8101204417898161,0.8071403848212984,0.8055953794873102,0.8046216227491115,0.8039406008246682,0.803432186803956,0.8030351888227234,0.8027148208119761,0.8024497220232423,0.8022259814045979,0.8020340965769637,0.8018673329629399
40.,0.8276032340347692,0.814617353744448,0.8105600242185262,0.8084300793018393,0.8070780306752992,0.8061278001056308,0.8054158464933681,0.8048583442844907,0.8044074331696855,0.8040336329173597,0.8037176322940462,0.8034462405538829,0.8032100980554624
50.,0.8348134050521474,0.8191239349717073,0.8140439202448737,0.8113430439073872,0.8096163822512843,0.8083970969326714,0.8074802850747554,0.806760421537773,0.8061769150339697,0.8056922748589462,0.8052819453992021,0.80492906717078,0.8046216549727382
60.,0.8415362504778948,0.823570366335702,0.8175394160922678,0.8142920330983444,0.8122006451548328,0.8107166362092745,0.8095968111405154,0.8087150958999976,0.8079988722069643,0.8074029297138929,0.8068976050877348,0.8064624443598373,0.8060829262888266
70.,0.8477315278272817,0.8279123811366907,0.8210114447989209,0.8172467247701422,0.8148045108683416,0.8130631427661825,0.8117446134231784,0.8107035622845365,0.8098560155374853,0.8091495488468025,0.8085495649118474,0.808032203734876,0.807580476203523
80.,0.8533939486567549,0.8321198534268718,0.8244343876517823,0.8201859541825309,0.8174098983491379,0.815420656923209,0.8139088655328269,0.8127120473791462,0.8117355536727959,0.8109201037660158,0.810226531305979,0.809627706063658,0.809104224173417
90.,0.8585404444695323,0.8361727059235214,0.8277900625861068,0.8230940978223021,0.8200024462079756,0.817776001476659,0.8160779488044182,0.8147299448353668,0.813627590568516,0.8127054017958713,0.8119197978713352,0.8112406449680243,0.8106462720176215
100.,0.863198661136774,0.8400583525826845,0.83106504185902,0.8259588419234197,0.8225711573991686,0.8201194495377296,0.8182427343341512,0.8167487382192642,0.815524350450199,0.814498170710619,0.8136226121899927,0.8128646872591867,0.8122005915290531
110.,0.8673985219584018,0.8437701940505519,0.8342499201667035,0.8287706612634452,0.8251075873854634,0.822443126249525,0.8203960363901964,0.81876185095873,0.8174194803377332,0.8162923249814281,0.8153291325804556,0.8144942262068705,0.8137618576320199
120.,0.8711829121967649,0.8473041304393661,0.8373374566845617,0.831522569560602,0.8276049537821769,0.8247406372710775,0.8225318814038657,0.820763538712427,0.8193076296225237,0.8180829604375218,0.8170348162454192,0.8161250423136879,0.8153260524337018
130.,0.8745849930696613,0.8506600008770607,0.8403233037776164,0.8342090696999277,0.8300577784803314,0.827006856335062,0.8246453565519747,0.8227492237308012,0.8211846662017352,0.8198660867081248,0.8187357321715754,0.8177532591306103,0.8168894437500768
140.,0.8776454503438255,0.8538404502716257,0.8432040097175546,0.8368262450876178,0.8324618855039991,0.8292376059266717,0.8267325022730114,0.8247152019942432,0.8230468974988501,0.8216381249170904,0.820428526344236,0.8193758003164093,0.8184491021640881
150.,0.880399015097115,0.8568487237481313,0.8459784436030301,0.8393711352751403,0.8348139445167088,0.8314296341724604,0.8287900376853888,0.8266583259696053,0.824891243098805,0.823396150163285,0.8221104529751462,0.8209899325484479,0.8200024034155966
160.,0.8828758966235173,0.8596907487076811,0.8486459940130083,0.8418415078828119,0.8371114963643461,0.83358011512732,0.830815234795953,0.8285758427651546,0.8267151007486041,0.8251377066209767,0.823779096166471,0.8225933707171207,0.8215471138968993
170.,0.8851062414395647,0.8623715425546282,0.8512069807819993,0.8442364369137015,0.8393525175757314,0.8356869001247005,0.8328059398929847,0.8304655626648993,0.8285162991341685,0.8268606816891414,0.8254324096255466,0.824184080592019,0.8230812954626311
180.,0.8871185799995959,0.8648983122442218,0.8536629249743671,0.8465549380314127,0.841535703120196,0.8377483802058611,0.8347602814302814,0.8323256451549792,0.8302930696828149,0.8285633067688958,0.827068576958301,0.8257603929502069,0.824603282680816
190.,0.888936659708816,0.8672779694643297,0.8560156845432015,0.8487971325745587,0.8436600480867243,0.8397633325047589,0.8366769094658384,0.8341546491633135,0.8320437937326862,0.8302439431793477,0.8286861294377039,0.8273207540210709,0.8261115983710978
200.,0.8905800667834837,0.8695180144344983,0.858267324969903,0.8509634599843969,0.845725212443608,0.8417306938689956,0.8385546140913324,0.8359511971419452,0.833767243450269,0.831901397584782,0.8302837231735527,0.8288638916331917,0.8276049678041739
210.,0.8920697533517771,0.871625581084399,0.8604205256855035,0.8530545261696347,0.8477309960340161,0.8436500813982996,0.8403925067782121,0.8377143506364713,0.8354623323588397,0.8335345027289183,0.831860260815246,0.8303887212383577,0.8290823203371253
220.,0.893421293717523,0.8736082863661516,0.8624784244642626,0.8550714840558257,0.8496774422106994,0.8455208468262099,0.8421900794495696,0.8394434122776088,0.8371282195937833,0.8351423292357107,0.8334147999087589,0.8318942609752893,0.830542661043941
230.,0.8946505284621071,0.8754728380545888,0.864443820366995,0.8570153731038996,0.8515651052095321,0.8473430735515382,0.8439467574556322,0.8411377316698894,0.8387641385705482,0.8367241474415401,0.8349465445608089,0.8333797049914135,0.8319851920676051
240.,0.8957699698170667,0.8772263853129961,0.8663205062697968,0.8588880830735429,0.8533944757975626,0.8491168268310602,0.8456624970552618,0.8427968885243365,0.8403695799106952,0.8382793442570523,0.836454853804095,0.8348443516791325,0.8334091572189666
250.,0.8967917862924826,0.8788759393583314,0.8681112111537564,0.8606910251265599,0.8551662253870127,0.8508422194183659,0.8473371142325993,0.8444205267666908,0.841944170613445,0.8398074215807944,0.837939119681507,0.8362875990253897,0.8348140121518168
260.,0.8977260378923675,0.8804277599576603,0.8698198706469163,0.8624260512291495,0.8568813419294349,0.852519773177575,0.8489705803951113,0.8460086008095475,0.8434875970994863,0.8413079305038546,0.8393989057026282,0.8377089731719132,0.8361992028638764
270.,0.8985818592087629,0.8818877414769636,0.8714496897560359,0.8640951858510724,0.8585409692227763,0.8541498847540947,0.8505632417395215,0.847561052440094,0.8449996667651931,0.8427806807864913,0.8408339436802742,0.8391080695984283,0.8375642823803755
280.,0.8993673027462901,0.8832616673862155,0.8730039342750368,0.8657002158979265,0.8601459960876393,0.8557331970700699,0.8521152195310038,0.8490778850103272,0.8464802945739964,0.8442254104034392,0.8422438518523205,0.840484551308921,0.8389089032687149
290.,0.9000891475834077,0.8845554747249995,0.8744863838366785,0.8672433343201946,0.8616979370107747,0.8572704736526551,0.8536270371109563,0.8505593344351088,0.847929497885233,0.8456420698758695,0.8436285260173787,0.8418382209361159,0.8402327671478637
300.,0.9007540431117329,0.8857744164504999,0.8758999220007805,0.868726444442207,0.863197768564412,0.8587624708312135,0.8550990784588738,0.8520055925709881,0.8493473087440663,0.8470305801778998,0.8449877849790239,0.84316884734528,0.841535635054357
310.,0.9013674475944392,0.8869228716952487,0.8772477577235249,0.870151647678264,0.8646470920972023,0.8602099767209236,0.8565319134088842,0.8534169335207119,0.8507339005667887,0.8483909488745744,0.8463216108478148,0.8444763393347726,0.842817365388478
320.,0.9019341085049064,0.8880055236766984,0.8785332877255967,0.8715211659024769,0.8660470351023544,0.8616140242959267,0.8579260147992116,0.854793788800588,0.8520894878513431,0.849723313258633,0.8476299906820772,0.8457605852014947,0.8440778267113654
